,CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
865,UgzFM74WZ6HhHJsCzMh4AaABAg,Dt9-byUhPdg,"Must be squeamish looting, protesting, rioting, and burning stuff down in the middle of the nighttime when you get into ' thyroxin get to catch up to go to exploit the next day",True,True,False,True,False,False,False,False,False,False,False,False
865,UgzFM74WZ6HhHJsCzMh4AaABAg,Dt9-byUhPdg,"Must cost gracious looting, protesting, rioting, and burning poppycock downward in the middle of the night when you don ' t have to get improving to give out to work the next day",True,True,False,True,False,False,False,False,False,False,False,False
865,UgzFM74WZ6HhHJsCzMh4AaABAg,Dt9-byUhPdg,"Must embody overnice looting, protesting, rioting, and burning clobber downward in the middle of the nighttime when you don ' t have to get upward to pass away to work the next sidereal day",True,True,False,True,False,False,False,False,False,False,False,False
865,UgzFM74WZ6HhHJsCzMh4AaABAg,Dt9-byUhPdg,"Must be skillful robbery, protesting, riot, and burning poppycock down in the heart of the night when you don ' t have to become up to go to work the side by side day",True,True,False,True,False,False,False,False,False,False,False,False
865,UgzFM74WZ6HhHJsCzMh4AaABAg,Dt9-byUhPdg,"Must follow nice looting, protesting, rioting, and burning stuff downward in the midriff of the dark when you assume ' t have to get up to pop off to work the next 24 hour interval",True,True,False,True,False,False,False,False,False,False,False,False
866,UgzNIAq2vYdrNzAZaH94AaABAg,Dt9-byUhPdg,Is it really that hard just to open fire,True,True,False,True,False,False,False,False,False,False,False,False
866,UgzNIAq2vYdrNzAZaH94AaABAg,Dt9-byUhPdg,Is information technology truly that hard merely to open ardour,True,True,False,True,False,False,False,False,False,False,False,False
866,UgzNIAq2vYdrNzAZaH94AaABAg,Dt9-byUhPdg,Is it actually that strong just to spread fervour,True,True,False,True,False,False,False,False,False,False,False,False
866,UgzNIAq2vYdrNzAZaH94AaABAg,Dt9-byUhPdg,Is information technology in truth that hard merely to open up blast,True,True,False,True,False,False,False,False,False,False,False,False
866,UgzNIAq2vYdrNzAZaH94AaABAg,Dt9-byUhPdg,Represent it really that surd just to unfold firing,True,True,False,True,False,False,False,False,False,False,False,False
866,UgzNIAq2vYdrNzAZaH94AaABAg,Dt9-byUhPdg,Be it genuinely that knockout just to unfold fervency,True,True,False,True,False,False,False,False,False,False,False,False
866,UgzNIAq2vYdrNzAZaH94AaABAg,Dt9-byUhPdg,Is information technology really that backbreaking hardly to open flack,True,True,False,True,False,False,False,False,False,False,False,False
867,UgzszpWJSeuW2bNWqf94AaABAg,Dt9-byUhPdg,"police shot 1 black guy , & then the blacks riot ,!! when a black shoot a black , what happens ?? ,,,,,,,,,,,,,, ?",False,False,False,False,False,False,False,False,False,False,False,False
868,UgzUf9F0khnqHuHTte54AaABAg,Dt9-byUhPdg,Dirty mongrels!!!,True,True,False,False,False,False,False,False,False,False,False,False
868,UgzUf9F0khnqHuHTte54AaABAg,Dt9-byUhPdg,Dirty mongrel! !!,True,True,False,False,False,False,False,False,False,False,False,False
868,UgzUf9F0khnqHuHTte54AaABAg,Dt9-byUhPdg,Dirty mongrel! !!,True,True,False,False,False,False,False,False,False,False,False,False
868,UgzUf9F0khnqHuHTte54AaABAg,Dt9-byUhPdg,Dirty cur! !!,True,True,False,False,False,False,False,False,False,False,False,False
868,UgzUf9F0khnqHuHTte54AaABAg,Dt9-byUhPdg,Dirty cur! !!,True,True,False,False,False,False,False,False,False,False,False,False
868,UgzUf9F0khnqHuHTte54AaABAg,Dt9-byUhPdg,Dirty mongrel! !!,True,True,False,False,False,False,False,False,False,False,False,False
868,UgzUf9F0khnqHuHTte54AaABAg,Dt9-byUhPdg,Dirty mutt! !!,True,True,False,False,False,False,False,False,False,False,False,False
869,UgzznaHifWKSzSekoZ94AaABAg,Dt9-byUhPdg,National Guard should be called out at the hint of a riot.  The National Guard really spooks the rioters.,False,False,False,False,False,False,False,False,False,False,False,False
870,UggFX4zCcHRPtXgCoAEC,#NAME?,Now your tax dollars will get them a spanking new cop car 😔 ,False,False,False,False,False,False,False,False,False,False,False,False
871,UggJNJo4salVHXgCoAEC,#NAME?,That police car was purposefully left for them to destroy and get their anger out instead of on more businesses. The cost for the destruction of that car will be passed off to state taxpayers.,False,False,False,False,False,False,False,False,False,False,False,False
872,Ugh9zSFwedOxLngCoAEC,#NAME?,95% of the policing problem being protested here is caused by black criminals.  Let's not forget to blame and address the elephant in the room.,True,False,False,False,False,True,True,False,False,False,False,False
872,Ugh9zSFwedOxLngCoAEC,#NAME?,95% of the policing job being protest here is cause by black criminals. Let ' s non bury to fault and address the elephant in the room.,True,False,False,False,False,True,True,False,False,False,False,False
872,Ugh9zSFwedOxLngCoAEC,#NAME?,95% of the policing problem being protest here embody make by smuggled criminals. Rent ' mho not forget to blame and treat the elephant in the elbow room.,True,False,False,False,False,True,True,False,False,False,False,False
872,Ugh9zSFwedOxLngCoAEC,#NAME?,ninety five% of the policing trouble being protested hither is stimulate by fateful felon. Let ' southward not forget to blame and address the elephant in the room.,True,False,False,False,False,True,True,False,False,False,False,False
872,Ugh9zSFwedOxLngCoAEC,#NAME?,95% of the policing job being protest hither exist caused by black criminals. Permit ' s not forget to blame and address the elephant in the room.,True,False,False,False,False,True,True,False,False,False,False,False
872,Ugh9zSFwedOxLngCoAEC,#NAME?,xcv% of the policing problem being protest hither is caused by pitch dark criminals. Let ' sulfur not forget to blame and address the elephant in the way.,True,False,False,False,False,True,True,False,False,False,False,False
872,Ugh9zSFwedOxLngCoAEC,#NAME?,95% of the policing problem be protest hither is caused by black crook. Allow ' s non forget to blame and plow the elephant in the room.,True,False,False,False,False,True,True,False,False,False,False,False
873,UghGFHf8RmNryHgCoAEC,#NAME?,"Peace needs to be found on both sides. Be stubborn, be relentless, be peaceful. Don't go to work, sit on the steps of those in power for days and chant your concerns! ........................ “Fear is the path to the dark side. Fear leads to anger. Anger leads to hate. Hate leads to suffering.”- Yoda.............................. :)   <3",False,False,False,False,False,False,False,False,False,False,False,False
874,UghjQ3K_iYTc2XgCoAEC,#NAME?,For an inanimate object that police car was very resilient to getting completely flipped over and set on fire.,False,False,False,False,False,False,False,False,False,False,False,False
875,Ugi_omORbF-Z3ngCoAEC,#NAME?,I hate basterds like this but I would have been funny if they tried pushing more and it flipped back on top of a few of them. #Hacopcarcanstillfightback ,True,True,False,False,False,False,False,False,False,False,False,False
875,Ugi_omORbF-Z3ngCoAEC,#NAME?,Ace hate basterds like this but I would make been funny if they tried fight more and it flip backwards on top of a few of them. # Hacopcarcanstillfightback,True,True,False,False,False,False,False,False,False,False,False,False
875,Ugi_omORbF-Z3ngCoAEC,#NAME?,Unity hate basterds similar this but I would have live funny if they tried crowd more than and it flipped back on top of a few of them. # Hacopcarcanstillfightback,True,True,False,False,False,False,False,False,False,False,False,False
875,Ugi_omORbF-Z3ngCoAEC,#NAME?,Ace hate basterds like this just I would birth been funny if they tried crowd more than and it flipped back on top of a few of them. # Hacopcarcanstillfightback,True,True,False,False,False,False,False,False,False,False,False,False
875,Ugi_omORbF-Z3ngCoAEC,#NAME?,One hate basterds corresponding this but I would have be comic if they tried pushing more than and it flipped back on superlative of a few of them. # Hacopcarcanstillfightback,True,True,False,False,False,False,False,False,False,False,False,False
875,Ugi_omORbF-Z3ngCoAEC,#NAME?,Iodine hate basterds comparable this just Ane would get been suspicious if they tried pushing more and it flipped back on top of the inning of a few of them. # Hacopcarcanstillfightback,True,True,False,False,False,False,False,False,False,False,False,False
875,Ugi_omORbF-Z3ngCoAEC,#NAME?,I hate basterds like this but I would cause been funny if they render drive more and it switch back on peak of a few of them. # Hacopcarcanstillfightback,True,True,False,False,False,False,False,False,False,False,False,False
876,Ugi3mrlSqtIs-ngCoAEC,#NAME?,Ferguson 2014: Protesters Flip Police Car | The New York Times,False,False,False,False,False,False,False,False,False,False,False,False
877,Ugj3eMyAlM8y93gCoAEC,#NAME?,I wish the car flipped over and crushed the rioters,True,True,False,True,False,False,False,False,False,False,False,False
877,Ugj3eMyAlM8y93gCoAEC,#NAME?,Single bid the auto flip out over and vanquish the rioters,True,True,False,True,False,False,False,False,False,False,False,False
877,Ugj3eMyAlM8y93gCoAEC,#NAME?,I wish the machine flip over and beat the rioter,True,True,False,True,False,False,False,False,False,False,False,False
877,Ugj3eMyAlM8y93gCoAEC,#NAME?,I wish the gondola flip concluded and crush the rioters,True,True,False,True,False,False,False,False,False,False,False,False
877,Ugj3eMyAlM8y93gCoAEC,#NAME?,I wish the railroad car flip over and crush the rioter,True,True,False,True,False,False,False,False,False,False,False,False
877,Ugj3eMyAlM8y93gCoAEC,#NAME?,1 care the motorcar flipped all over and crushed the rioter,True,True,False,True,False,False,False,False,False,False,False,False
877,Ugj3eMyAlM8y93gCoAEC,#NAME?,Iodin wish the car flipped terminated and crush the rioter,True,True,False,True,False,False,False,False,False,False,False,False
878,UgjIdl7xRx3PongCoAEC,#NAME?,It's only Ameland!,True,False,False,False,False,True,True,True,False,False,False,False
878,UgjIdl7xRx3PongCoAEC,#NAME?,Information technology ' s only Ameland!,True,False,False,False,False,True,True,True,False,False,False,False
878,UgjIdl7xRx3PongCoAEC,#NAME?,Information technology ' s only Ameland!,True,False,False,False,False,True,True,True,False,False,False,False
878,UgjIdl7xRx3PongCoAEC,#NAME?,Information technology ' s only Ameland!,True,False,False,False,False,True,True,True,False,False,False,False
878,UgjIdl7xRx3PongCoAEC,#NAME?,Information technology ' s only when Ameland!,True,False,False,False,False,True,True,True,False,False,False,False
878,UgjIdl7xRx3PongCoAEC,#NAME?,Information technology ' s solely Ameland!,True,False,False,False,False,True,True,True,False,False,False,False
878,UgjIdl7xRx3PongCoAEC,#NAME?,Information technology ' s just Ameland!,True,False,False,False,False,True,True,True,False,False,False,False
879,Ugjq0RLUFKM9BngCoAEC,#NAME?,The cops need to look at the video and start arresting these people. ,False,False,False,False,False,False,False,False,False,False,False,False
880,UgjZT7UMVNZOnngCoAEC,#NAME?,Why do they only showed the violent protests,False,False,False,False,False,False,False,False,False,False,False,False
881,UgwfhDjqGBAdEnRAAzx4AaABAg,#NAME?,"Good job guys, you just raised your own taxes!!",False,False,False,False,False,False,False,False,False,False,False,False
882,UgxDqO6xOisRs_SBeP54AaABAg,#NAME?,"So your friend gets killed which that means your burn down your local homes and items
Seems correct",True,True,False,True,False,False,False,False,False,False,False,False
882,UgxDqO6xOisRs_SBeP54AaABAg,#NAME?,So your protagonist gets killed which that means your burn refine your local home and item Seems correct,True,True,False,True,False,False,False,False,False,False,False,False
882,UgxDqO6xOisRs_SBeP54AaABAg,#NAME?,And so your friend get killed which that means your cut down your local homes and items Seems correct,True,True,False,True,False,False,False,False,False,False,False,False
882,UgxDqO6xOisRs_SBeP54AaABAg,#NAME?,So your ally pose vote out which that means your combust down your local dwelling and detail Seems correct,True,True,False,True,False,False,False,False,False,False,False,False
882,UgxDqO6xOisRs_SBeP54AaABAg,#NAME?,So your friend get kill which that means your bite down your local home and item Seems castigate,True,True,False,True,False,False,False,False,False,False,False,False
882,UgxDqO6xOisRs_SBeP54AaABAg,#NAME?,Therefore your friend mother killed which that have in mind your bite down your local homes and items Seems even out,True,True,False,True,False,False,False,False,False,False,False,False
882,UgxDqO6xOisRs_SBeP54AaABAg,#NAME?,So your friend gets killed which that stand for your burn down your local home and items Seems objurgate,True,True,False,True,False,False,False,False,False,False,False,False
883,Ugy7-WkUWf_-kQmV5Lh4AaABAg,#NAME?,My question is why they park that cruiser in front of the protesters 🤔🤔,False,False,False,False,False,False,False,False,False,False,False,False
884,Ugyhe3O7bsSm0nlVOUt4AaABAg,#NAME?,In the point they almost set a person on fire,False,False,False,False,False,False,False,False,False,False,False,False
885,UgzO6kv4fpDJ4gFjNVt4AaABAg,#NAME?,rip crown vic most durable car ever :(,False,False,False,False,False,False,False,False,False,False,False,False
886,UggCqc7cB_wHgXgCoAEC,TZxEyoplYbI,I hate it how people have to read everything for me. Because I can't read. Because I'm black.,True,False,False,False,False,True,True,False,False,False,False,False
886,UggCqc7cB_wHgXgCoAEC,TZxEyoplYbI,One detest it how people have to take everything for pine tree state. Because 1 force out ' t read. Because Ace ' m black.,True,False,False,False,False,True,True,False,False,False,False,False
886,UggCqc7cB_wHgXgCoAEC,TZxEyoplYbI,I detest it how the great unwashed take to read everything for me. Because I can ' t read. Because 1 ' one thousand dim.,True,False,False,False,False,True,True,False,False,False,False,False
886,UggCqc7cB_wHgXgCoAEC,TZxEyoplYbI,I detest information technology how people get to read everything for maine. Because I can ' t read. Because I ' thousand smuggled.,True,False,False,False,False,True,True,False,False,False,False,False
886,UggCqc7cB_wHgXgCoAEC,TZxEyoplYbI,Unity detest it how people have to read everything for maine. Because I can ' t read. Because I ' thousand grim.,True,False,False,False,False,True,True,False,False,False,False,False
886,UggCqc7cB_wHgXgCoAEC,TZxEyoplYbI,I detest it how people take in to register everything for maine. Because I privy ' t read. Because 1 ' m black.,True,False,False,False,False,True,True,False,False,False,False,False
886,UggCqc7cB_wHgXgCoAEC,TZxEyoplYbI,One detest it how people hold to read everything for me. Because I can ' t read. Because I ' 1000 black market.,True,False,False,False,False,True,True,False,False,False,False,False
887,Uggd4hYFM5Pg2ngCoAEC,TZxEyoplYbI,"Everyone saying there is only black people there, there are white people, a white woman who got shot with a rubber bullet came out the next day and two of the black people where helping her walk.",False,False,False,False,False,False,False,False,False,False,False,False
888,UggDIjReTdOObngCoAEC,TZxEyoplYbI,This was truly a tragedy..not only the death of the kid but they way that the city reacted!  This is not the way to get justice.  It only makes matters worse.  This is the Malcolm X way of handling things not the Dr. King way.,False,False,False,False,False,False,False,False,False,False,False,False
889,UggET3p1k5qYrHgCoAEC,TZxEyoplYbI,"Maybe I don't know the exact story and such , but from what I understood this is supposed to be a case of a grown man shooting a kid . This ain't supposed to be racial , you guys are letting in on your hate , whether you are anti black or anti white or w.e , and you seem to be forgetting what is going on here . A police officer shot an innocent kid . THAT'S IT . Want justice for THAT , not for your fckin race . The moment you pick a race , a side you have become a fckin joke . I dont give a rats ass about how many blacks have killed whites and vice versa , what I want to know is why the fck is that POLICE OFFICER walking it off free after emptying his motherfckin gun in a CHILD . ",True,True,False,False,True,False,False,False,False,False,False,False
889,UggET3p1k5qYrHgCoAEC,TZxEyoplYbI,"Maybe I don ' t know the exact story and such, but from what I understood this is supposed to be a case of a grown human shooting a kid. This ain ' t supposed to be racial, you guys are letting in on your hate, whether you are anti black or anti bloodless or w. e, and you seem to be forgetting what is going on hither. A police officer shot an innocent kid. THAT ' S IT. Want justice for THAT, not for your fckin race. The moment you pick a race, a side you have become a fckin joke. I dont give a rats ass astir how many blacks have killed whites and vice versa, what I want to know is why the fck is that POLICE OFFICER walking it off free after emptying his motherfckin gun in a CHILD.",True,True,False,False,True,False,False,False,False,False,False,False
889,UggET3p1k5qYrHgCoAEC,TZxEyoplYbI,"Maybe I don ' t be intimate the precise story and such, merely from what I understood this is hypothecate to be a case of a grown man shoot a kid. This ain ' t supposed to be racial, you guys are letting in on your hate, whether you are anti black operating theater anti white or w. e, and you seem to be forgetting what is going on here. A police officer shot an innocent kid. THAT ' S IT. Want justice for THAT, not for your fckin race. The minute you pick a race, a side you have become a fckin jape. I dont give a rats ass about how many blacks have killed whites and vice versa, what I want to know is why the fck is that POLICE OFFICER walking it off free after emptying his motherfckin gun in a CHILD.",True,True,False,False,True,False,False,False,False,False,False,False
889,UggET3p1k5qYrHgCoAEC,TZxEyoplYbI,"Maybe I don ' t know the exact story and such, but from what I understood this be supposed to be a case of a grown man shooting a kid. This ain ' t suppose to represent racial, you guys are letting in on your hate, whether you are anti black or anti white or w. e, and you seem to be forgetting what is going on here. A police officer shot an innocent kid. THAT ' S IT. Want justice for THAT, not for your fckin race. The instant you pick a race, a side you have become a fckin joke. Iodine dont give a rats ass about how many blacks have killed whites and vice versa, what 1 want to know is why the fck is that POLICE OFFICER walk it off free after emptying his motherfckin gun in a CHILD.",True,True,False,False,True,False,False,False,False,False,False,False
889,UggET3p1k5qYrHgCoAEC,TZxEyoplYbI,"Maybe I don ' t know the exact story and such, but from what I understood this is supposed to be a case of a full grown man shoot a kid. This ain ' t theorize to be racial, you guys are letting in on your hate, whether you personify anti black or anti white or w. e, and you seem to be forgetting what is going on here. Deoxyadenosine monophosphate police officer shot an innocent kid. THAT ' S IT. Want justice for THAT, not for your fckin wash. The moment you pick a race, a side you have become a fckin joke. I dont give a rats ass astir how many blacks have killed whites and vice versa, what Unity want to know is why the fck is that POLICE OFFICER walking information technology off destitute after emptying his motherfckin gun in a CHILD.",True,True,False,False,True,False,False,False,False,False,False,False
889,UggET3p1k5qYrHgCoAEC,TZxEyoplYbI,"Maybe I don ' t know the exact story and such, but from what I understood this is supposed to be a case of a grown man shooting a kid. This ain ' t supposed to be racial, you guys follow letting in on your hate, whether you are anti black or anti white or w. e, and you seem to exist forgetting what be go on here. A police military officer shot an innocent kid. THAT ' Sulfur IT. Want justice for THAT, not for your fckin race. The moment you pick a race, a side you have get a fckin joke. I dont give a rats ass about how many blacks get killed whites and vice versa, what I want to know is why the fck is that POLICE OFFICER walking it off free after emptying his motherfckin gun in a CHILD.",True,True,False,False,True,False,False,False,False,False,False,False
889,UggET3p1k5qYrHgCoAEC,TZxEyoplYbI,"Maybe I don ' t know the exact story and such, but from what I understood this is supposed to be a case of a grown man shooting a thomas kid. This ain ' t supposed to be racial, you ridicule be letting in on your hate, whether you are anti black or anti white or w. e, and you seem to be forgetting what equal survive on here. A police officer shot an innocent kid. THAT ' S IT. Want justice for THAT, not for your fckin race. The moment you plunk a airstream, a side you have become a fckin joke. I dont give a rats ass about how many blacks have kill whites and vice versa, what I want to know is why the fck is that POLICE OFFICER walking it off free after emptying his motherfckin gun in a CHILD.",True,True,False,False,True,False,False,False,False,False,False,False
890,Ugggne7gvPn-3XgCoAEC,TZxEyoplYbI,"
Michael Brown deserved to die, he was intoxicated, aggressive and attempted to reach for a cops gun.",True,True,False,True,False,False,False,False,False,False,False,False
890,Ugggne7gvPn-3XgCoAEC,TZxEyoplYbI,"Michael John brown deserved to die, he be intoxicate, aggressive and attempted to contact for a cops gun.",True,True,False,True,False,False,False,False,False,False,False,False
890,Ugggne7gvPn-3XgCoAEC,TZxEyoplYbI,"Michael Brown deserved to pop off, helium be intoxicated, strong growing and seek to touch for a cops gunslinger.",True,True,False,True,False,False,False,False,False,False,False,False
890,Ugggne7gvPn-3XgCoAEC,TZxEyoplYbI,"Michael Brown university deserved to die, he was intoxicated, strong growing and attempt to turn over for a cops gas.",True,True,False,True,False,False,False,False,False,False,False,False
890,Ugggne7gvPn-3XgCoAEC,TZxEyoplYbI,"Michael Robert brown deserve to die, atomic number 2 was intoxicate, aggressive and try to accomplish for a cops gunman.",True,True,False,True,False,False,False,False,False,False,False,False
890,Ugggne7gvPn-3XgCoAEC,TZxEyoplYbI,"Michael Robert brown merit to expire, he be intoxicated, aggressive and seek to reach for a cops ordnance.",True,True,False,True,False,False,False,False,False,False,False,False
890,Ugggne7gvPn-3XgCoAEC,TZxEyoplYbI,"Michael Brown deserved to die, atomic number 2 follow intoxicated, fast growing and attempt to make for a cops gun.",True,True,False,True,False,False,False,False,False,False,False,False
891,UggGOYlD5OpAyHgCoAEC,TZxEyoplYbI,"""I've experienced racism on both sides"" 
Then why are you being racist against whites?",False,False,False,False,False,False,False,False,False,False,False,False
892,UggGSYZZ2Wh2cXgCoAEC,TZxEyoplYbI,"Muslims from the UK, are with our black brothers & Sisters in America. ",False,False,False,False,False,False,False,False,False,False,False,False
893,UgghcbyFz_IQS3gCoAEC,TZxEyoplYbI,Kid was a hopeless piece of shit .. look at him bully the store owner. His bad decisions got his dumb ass shot and killed,True,True,False,False,True,False,False,False,False,False,False,False
893,UgghcbyFz_IQS3gCoAEC,TZxEyoplYbI,Kid was a hopeless bit of whoreson. . look at him bully the depot proprietor. His bad decisions got his speechless ass shot and killed,True,True,False,False,True,False,False,False,False,False,False,False
893,UgghcbyFz_IQS3gCoAEC,TZxEyoplYbI,Shaver was a hopeless piece of dogshit. . look at him bully the memory board owner. His bad decisions got his mute ass shot and killed,True,True,False,False,True,False,False,False,False,False,False,False
893,UgghcbyFz_IQS3gCoAEC,TZxEyoplYbI,Kid be a hopeless art object of turd. . face at him bully the store owner. His bad decisions have his dull ass injection and killed,True,True,False,False,True,False,False,False,False,False,False,False
893,UgghcbyFz_IQS3gCoAEC,TZxEyoplYbI,Tyke make up a hopeless piece of shite. . look at him bully the store proprietor. His bad decision sustain his dim ass shot and killed,True,True,False,False,True,False,False,False,False,False,False,False
893,UgghcbyFz_IQS3gCoAEC,TZxEyoplYbI,Kid was a hopeless piece of shit. . look at him bully the store proprietor. His uncollectible decisions got his dumb nates shot and kill,True,True,False,False,True,False,False,False,False,False,False,False
893,UgghcbyFz_IQS3gCoAEC,TZxEyoplYbI,Kid was a hopeless art object of shit. . look at him bully the shop proprietor. His speculative conclusion got his dumb ass shot and killed,True,True,False,False,True,False,False,False,False,False,False,False
894,UggIG_k0Vua7F3gCoAEC,TZxEyoplYbI,y'all racists as fuck. god please bless america,True,True,False,False,False,False,False,False,False,False,False,False
894,UggIG_k0Vua7F3gCoAEC,TZxEyoplYbI,atomic number 39 ' all racist as fuck. god please bless u.s.a.,True,True,False,False,False,False,False,False,False,False,False,False
894,UggIG_k0Vua7F3gCoAEC,TZxEyoplYbI,y ' all racists as piece of tail. god please bless united states,True,True,False,False,False,False,False,False,False,False,False,False
894,UggIG_k0Vua7F3gCoAEC,TZxEyoplYbI,atomic number 39 ' all racist as fuck. god please bless america,True,True,False,False,False,False,False,False,False,False,False,False
894,UggIG_k0Vua7F3gCoAEC,TZxEyoplYbI,wye ' all racists as piece of tail. god please bless usa,True,True,False,False,False,False,False,False,False,False,False,False
894,UggIG_k0Vua7F3gCoAEC,TZxEyoplYbI,yttrium ' all racist as shtup. god please bless us,True,True,False,False,False,False,False,False,False,False,False,False
894,UggIG_k0Vua7F3gCoAEC,TZxEyoplYbI,y ' all racist as fucking. god please bless america,True,True,False,False,False,False,False,False,False,False,False,False
895,Ugg-JIoQXcIhsHgCoAEC,TZxEyoplYbI,Some people have seen Mississippi Burning way too many damn times.,False,False,False,False,False,False,False,False,False,False,False,False
896,UggKPXGZQ1r7-3gCoAEC,TZxEyoplYbI,So many racist comments. I hate being white sometimes.,False,False,False,False,False,False,False,False,False,False,False,False
897,UgglCqJT2uuWaXgCoAEC,TZxEyoplYbI,Why the fuck do they need military police against civilians? It's like they just wanna bring out their new gear and dress up like a soldier and strut around in it trying to look tough. ,False,False,False,False,False,False,False,False,False,False,False,False
898,Uggm1WPouk0MIngCoAEC,TZxEyoplYbI,don't let the Elite's divide and conquer tactics work on you!!! they want to keep us racially divided so we can never rise up against them ,True,True,False,True,False,False,False,False,False,False,False,False
898,Uggm1WPouk0MIngCoAEC,TZxEyoplYbI,father ' t let the Elite ' s divide and conquer maneuver work out on you! !! they want to sustain us racially divided so we can never rise improving against them,True,True,False,True,False,False,False,False,False,False,False,False
898,Uggm1WPouk0MIngCoAEC,TZxEyoplYbI,don ' t let the Elite ' siemens watershed and conquer tactics work on you! !! they want to keep atomic number 92 racially fraction so we can ne'er wax improving against them,True,True,False,True,False,False,False,False,False,False,False,False
898,Uggm1WPouk0MIngCoAEC,TZxEyoplYbI,don ' t lease the Elite group ' s watershed and conquer tactics play on you! !! they want to stay fresh us racially divided so we bum never rise up against them,True,True,False,True,False,False,False,False,False,False,False,False
898,Uggm1WPouk0MIngCoAEC,TZxEyoplYbI,don ' t permit the Elite group ' due south watershed and conquer tactic work on you! !! they want to keep us racially divided so we can never rise up against them,True,True,False,True,False,False,False,False,False,False,False,False
898,Uggm1WPouk0MIngCoAEC,TZxEyoplYbI,don ' t get the Elite ' s divide and conquer tactic work on you! !! they desire to keep open us racially divide so we can ne'er rise improving against them,True,True,False,True,False,False,False,False,False,False,False,False
898,Uggm1WPouk0MIngCoAEC,TZxEyoplYbI,don ' t let the Elite group ' s divide and conquer tactic work on you! !! they want to keep u racially part so we can never rise up against them,True,True,False,True,False,False,False,False,False,False,False,False
899,UggmEpbGeSaGKXgCoAEC,TZxEyoplYbI,What j=kind of bandana was that guy wearing? It was light up,False,False,False,False,False,False,False,False,False,False,False,False
900,UggmqtyPp-xTR3gCoAEC,TZxEyoplYbI,"Oh man, you thug life types...you're hilarious. Seriously, you're a fuckin' riot.

Look, take your three dollar pocket knife back to the pawnshop, pull up your pants, stop playing basstracks in some 80s Sedan with rims that cost more than the car itself and sit your ass back in the office where you belong.

The criminal life ain't for you.",True,False,False,False,False,True,True,False,False,False,False,False
900,UggmqtyPp-xTR3gCoAEC,TZxEyoplYbI,"Oh man, you thug life types. .. you ' re hilarious. Seriously, you ' re a fuckin ' drunken revelry. See, take your three dollar pocket knife back to the pawnshop, pull up your pants, stop playing basstracks in some 80s Sedan with rims that cost more than the car itself and sit your ass rearwards in the office where you belong. The criminal life time ain ' t for you.",True,False,False,False,False,True,True,False,False,False,False,False
900,UggmqtyPp-xTR3gCoAEC,TZxEyoplYbI,"Oh man, you thug life types. .. you ' re screaming. Seriously, you ' re a fuckin ' bacchanal. Look, take your three dollar pocket knife back to the pawnshop, pull up your knickers, stop play basstracks in some 80 Sedan with rims that cost more than the car itself and sit your ass back in the function where you belong. The criminal life story ain ' t for you.",True,False,False,False,False,True,True,False,False,False,False,False
900,UggmqtyPp-xTR3gCoAEC,TZxEyoplYbI,"Oh humans, you thug life types. .. you ' re hilarious. In earnest, you ' re a fuckin ' riot. Look, take your three clam pocket knife back to the pawnshop, take out up your pants, stop playing basstracks in some 80s Sedan with rims that cost more than the car itself and baby sit your ass back in the office where you belong. The criminal animation ain ' t for you.",True,False,False,False,False,True,True,False,False,False,False,False
900,UggmqtyPp-xTR3gCoAEC,TZxEyoplYbI,"Oh man, you thug life types. .. you ' re hilarious. Seriously, you ' re a fuckin ' riot. Front, take your three dollar air hole knife back to the pawnshop, deplume up your pants, stop playing basstracks in some 80s Sedan with rims that cost more than the elevator car itself and sit your shag backward in the office where you belong to. The reprehensible life ain ' t for you.",True,False,False,False,False,True,True,False,False,False,False,False
900,UggmqtyPp-xTR3gCoAEC,TZxEyoplYbI,"Oh man, you thug life types. .. you ' re hilarious. Seriously, you ' re a fuckin ' riot. Look, take your three dollar sack knife back to the pawnbroker's shop, pull up your pants, stop playing basstracks in some 80 Sedan with rims that cost more than the car itself and sit your ass back in the office where you belong. The condemnable life ain ' triiodothyronine for you.",True,False,False,False,False,True,True,False,False,False,False,False
900,UggmqtyPp-xTR3gCoAEC,TZxEyoplYbI,"Oh man, you thug life types. .. you ' re hilarious. Seriously, you ' re a fuckin ' riot. Look, take your three dollar bill pocket knife back to the pawnshop, pull up your pants, stop playing basstracks in some 80s Sedan with rims that cost more than the car itself and sit your as back in the position where you belong. The criminal life ain ' tetraiodothyronine for you.",True,False,False,False,False,True,True,False,False,False,False,False
901,UggmymeUdgT2GngCoAEC,TZxEyoplYbI,7:24 7:30 XDDDDDDDDDDDDDDDD,False,False,False,False,False,False,False,False,False,False,False,False
902,UggOb2fi4tyFtHgCoAEC,TZxEyoplYbI,"The shooting had not one thing to do with him being black. Black people make it a black issue. Bottom line was a grown man robbed a store and ignored police orders. Why do people think its ok to protest on the behalf of a thug who has no respect for the law, yes it is a shame that it came to his death but if he hadnt have been a thief he would still be alive. I hear this bullshit about blacks gotta do what they gotta do, hard streets, from the streets....blah blah blah. you wear your hard living like a badge of honor but with no honor for this country, but hey lets go steal some cigarillos to make blunts, worsen what is already a ghetto, ",True,False,False,False,False,True,True,False,False,False,False,False
