text,IsToxic,IsAbusive,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsThreat,IsReligiousHate,IsNationalist,IsSexist
ok dipshits not care foot tall pound call backup use pepper spray use baton use taser wait backup use gun saying go monkey blindfold hand tied behind back anyways preliminary autopsy showed shot time less lethal area executed gunshot wound head,True,True,False,False,False,False,False,False,False,False
truly sad people stopped roadway simply walked protestors informed second going use punching bag boy girl not move not disband lay bitch needed ass kicked far chp not even one citation written bitch cop,True,True,True,True,False,False,False,False,False,False
ferguson like american city not prison resident feel mistreated discriminated subjected illegall search seizure advice move country vast confident find somewhere great nation find place happy successful,False,False,False,False,False,False,False,False,False,False
lol police begining sound like he saying moo move cow mean cop maybe feel like cop mean cow,False,False,False,False,False,False,False,False,False,False
ignorant coward full emotion estrogen apathy hell come fuckin racially ambiguous blackwashed loudmouth really chose pathetic man interview,True,True,True,False,True,True,False,False,False,False
amazing info police officer given award could not find nothing else plus witness support opposing view state friend officer wilson wife say repeatedly fact nothing hit piece michael brown long take tell truth day still not statement officer quick release dirt micheal brown smelling yet waiting see video caught incident not take plus day show written report unless filled lie truth not change not need preparation simply tell,False,False,False,False,False,False,False,False,False,False
would’ve pressed button shoot tsar bombar outta car,True,True,True,False,False,False,False,False,False,False
reasonburgertwitter powerful blunt force trauma powerful hope word change thinking whose concern black life misplaced thank sharing,False,False,False,False,False,False,False,False,False,False
vice news dispatch,False,False,False,False,False,False,False,False,False,False
another bulllsship vice documentary doesnt focus fact idiot no job venting racist paranoia,True,True,True,True,False,False,False,False,False,False
run,True,True,True,False,False,False,False,False,False,False
black officer shot white guy would fine black people not racist,True,False,False,False,True,True,False,False,False,False
“do white child deserve future ten million nonwhites flooding white country every year decade mean white minority every country founded black country remain majority black asian country remain majority asian white country affected genocide international law antiwhites don’t call genocide call diversity diversity mean chasing every last white child antiracist codeword antiwhite”,True,False,False,False,True,True,False,False,False,False
cell phone video shown anymore get sorry message saying private,False,False,False,False,False,False,False,False,False,False
omg terrorist isi undercoveragent american arrest,True,False,False,False,True,True,False,False,False,False
obviously not matter smoked marijuana family autopsy say not shot back unbiased witness clearly state time mb coming officer no mention hand witness michael brown shooting repeat time dude kept coming towards police,False,False,False,False,False,False,False,False,False,False
not informed exactly going fucked trying find reliable resource understand cannot believe thing like still happening,False,False,False,False,False,False,False,False,False,False
wow,False,False,False,False,False,False,False,False,False,False
funny thing government trusted judge fucking disgusting,True,True,True,False,False,False,False,False,False,False
run,True,True,True,False,False,False,False,False,False,False
bamshe said,False,False,False,False,False,False,False,False,False,False
injustice white kid would excuse,True,True,True,False,False,False,False,False,False,False
day day thisisacommentary here truth,False,False,False,False,False,False,False,False,False,False
no longer allegedly michael brown video confirmed family,False,False,False,False,False,False,False,False,False,False
well done 👍,False,False,False,False,False,False,False,False,False,False
congrats got town flame roll live rd world hell hole also try move oh wait cannot cause town garbage probably business market p,False,False,False,False,False,False,False,False,False,False
right dynamite,False,False,False,False,False,False,False,False,False,False
want toss one gernades lol not anyone course range would fucking shit,True,True,False,True,False,False,False,False,False,False
aiming gun people saying something not like extremely american thats america broken system,False,False,False,False,False,False,False,False,False,False
bravo,False,False,False,False,False,False,False,False,False,False
let u look fact moving away shot fired witness arm shot fire witness dropping knee shot fired witness audio recording shot two group video recording spontaneous utterance hand etc fighting officer officer others fighting weapon car officer others weapon discharged car officer others damage officer eye medical report not released officer statement not released police log incident radio report not released forgot third review wound showed shot least twice witness yet support unofficial officerss version incident,False,False,False,False,False,False,False,False,False,False
feel sorry hapenned thus think not happen gang member kill another one go street cop kill black male knowing gang menbers killing every day lost family friend no one went street scream stop killing police killing black person whole world stop human,False,False,False,False,False,False,False,False,False,False
amen peggy hubbard color make no difference person inside innocent nine year old little girl one attention people want cause chaos black white going exactly obama wantednow look country mess admire courage telling like peggy hubbard,True,False,False,False,True,True,False,False,False,False
people ask peace riot bring violence,False,False,False,False,False,False,False,False,False,False
difference color skin people still say,False,False,False,False,False,False,False,False,False,False
genuine failure leadership president united state nice town ferguson declared state emergency put martial law federal troop stuffed town nonresident pushed everyone knew going another riot butwhat president not want offend black community not want anyone else get shot let er burn baby burn seems real leader could way mr president sir failed reprehensibly accuse you﻿,True,True,True,False,False,False,False,False,False,False
yes let destroy someone elses property ruin day mad someone else take police cunt,True,True,False,False,False,False,False,False,False,False
black get prejudice easily,True,False,False,False,True,True,False,False,False,False
fate another neglected child would interesting know family background always keep mind child emulate social behaviour,False,False,False,False,False,False,False,False,False,False
weak display law enforcement,True,True,True,False,False,False,False,False,False,False
supra need let happens,False,False,False,False,False,False,False,False,False,False
police charge,False,False,False,False,False,False,False,False,False,False
great video levelheaded cogent fair unfortunately cognitive dissonance confirmation bias taken hold whole discussion breath fresh air thank stefan,False,False,False,False,False,False,False,False,False,False
merica,False,False,False,False,False,False,False,False,False,False
would get car start burnouts face either move get smoked,True,True,False,False,False,False,True,False,False,False
mr masri right could not say better,False,False,False,False,False,False,False,False,False,False
not one pair work boot stolen ferguson riot,True,False,False,False,True,True,False,False,False,False
like say hurr instead,False,False,False,False,False,False,False,False,False,False
nice lorry driver need ran fuck,True,True,False,False,False,False,True,False,False,False
police concentrate investigation people called misbehaving hope investigation get cancelled behave let police work everyone say guy committed suicide cop attacking police first place clear not disrespect police way,True,True,True,False,False,False,False,False,False,False
next time line car start making burnout smoke riot gas non lethal eficient double check actualy non lethal course xd,True,True,True,False,False,False,False,False,False,False
great videothank peggy,False,False,False,False,False,False,False,False,False,False
wouldve brought ar wouldve done job dont care went jail nog would deserve,True,True,True,False,False,False,False,False,False,False
must mad cause quiet lost thier belt,False,False,False,False,False,False,False,False,False,False
german police pretty nice even would beat protestors,False,False,False,False,False,False,False,False,False,False
would pop couple shot air watch scatter like roach light turn,True,True,True,False,False,False,False,False,False,False
hope fucker get slammed major fine fucking idiot,True,True,False,True,False,False,False,False,False,False
thank mr hubbard happy said need saying black allowing neighborhood destroyed black mother stand counted black father keep as home help raise child peggy chief back fair wind following sea shipmate slap heard round world need happen whole lot sister,False,False,False,False,False,False,False,False,False,False
love woman wish like would certainly help cause page,False,False,False,False,False,False,False,False,False,False
chief not black lying,False,False,False,False,False,False,False,False,False,False
